OBJECTID,NEIGHBOURHOOD_NAME,HOOD_158,ASSAULT_2014,ASSAULT_2015,ASSAULT_2016,ASSAULT_2017,ASSAULT_2018,ASSAULT_2019,ASSAULT_2020,ASSAULT_2021,ASSAULT_2022,ASSAULT_2023,ASSAULT_2024,ASSAULT_RATE_2014,ASSAULT_RATE_2015,ASSAULT_RATE_2016,ASSAULT_RATE_2017,ASSAULT_RATE_2018,ASSAULT_RATE_2019,ASSAULT_RATE_2020,ASSAULT_RATE_2021,ASSAULT_RATE_2022,ASSAULT_RATE_2023,ASSAULT_RATE_2024,AUTOTHEFT_2014,AUTOTHEFT_2015,AUTOTHEFT_2016,AUTOTHEFT_2017,AUTOTHEFT_2018,AUTOTHEFT_2019,AUTOTHEFT_2020,AUTOTHEFT_2021,AUTOTHEFT_2022,AUTOTHEFT_2023,AUTOTHEFT_2024,AUTOTHEFT_RATE_2014,AUTOTHEFT_RATE_2015,AUTOTHEFT_RATE_2016,AUTOTHEFT_RATE_2017,AUTOTHEFT_RATE_2018,AUTOTHEFT_RATE_2019,AUTOTHEFT_RATE_2020,AUTOTHEFT_RATE_2021,AUTOTHEFT_RATE_2022,AUTOTHEFT_RATE_2023,AUTOTHEFT_RATE_2024,BIKETHEFT_2014,BIKETHEFT_2015,BIKETHEFT_2016,BIKETHEFT_2017,BIKETHEFT_2018,BIKETHEFT_2019,BIKETHEFT_2020,BIKETHEFT_2021,BIKETHEFT_2022,BIKETHEFT_2023,BIKETHEFT_2024,BIKETHEFT_RATE_2014,BIKETHEFT_RATE_2015,BIKETHEFT_RATE_2016,BIKETHEFT_RATE_2017,BIKETHEFT_RATE_2018,BIKETHEFT_RATE_2019,BIKETHEFT_RATE_2020,BIKETHEFT_RATE_2021,BIKETHEFT_RATE_2022,BIKETHEFT_RATE_2023,BIKETHEFT_RATE_2024,BREAKENTER_2014,BREAKENTER_2015,BREAKENTER_2016,BREAKENTER_2017,BREAKENTER_2018,BREAKENTER_2019,BREAKENTER_2020,BREAKENTER_2021,BREAKENTER_2022,BREAKENTER_2023,BREAKENTER_2024,BREAKENTER_RATE_2014,BREAKENTER_RATE_2015,BREAKENTER_RATE_2016,BREAKENTER_RATE_2017,BREAKENTER_RATE_2018,BREAKENTER_RATE_2019,BREAKENTER_RATE_2020,BREAKENTER_RATE_2021,BREAKENTER_RATE_2022,BREAKENTER_RATE_2023,BREAKENTER_RATE_2024,HOMICIDE_2014,HOMICIDE_2015,HOMICIDE_2016,HOMICIDE_2017,HOMICIDE_2018,HOMICIDE_2019,HOMICIDE_2020,HOMICIDE_2021,HOMICIDE_2022,HOMICIDE_2023,HOMICIDE_2024,HOMICIDE_RATE_2014,HOMICIDE_RATE_2015,HOMICIDE_RATE_2016,HOMICIDE_RATE_2017,HOMICIDE_RATE_2018,HOMICIDE_RATE_2019,HOMICIDE_RATE_2020,HOMICIDE_RATE_2021,HOMICIDE_RATE_2022,HOMICIDE_RATE_2023,HOMICIDE_RATE_2024,ROBBERY_2014,ROBBERY_2015,ROBBERY_2016,ROBBERY_2017,ROBBERY_2018,ROBBERY_2019,ROBBERY_2020,ROBBERY_2021,ROBBERY_2022,ROBBERY_2023,ROBBERY_2024,ROBBERY_RATE_2014,ROBBERY_RATE_2015,ROBBERY_RATE_2016,ROBBERY_RATE_2017,ROBBERY_RATE_2018,ROBBERY_RATE_2019,ROBBERY_RATE_2020,ROBBERY_RATE_2021,ROBBERY_RATE_2022,ROBBERY_RATE_2023,ROBBERY_RATE_2024,SHOOTING_2014,SHOOTING_2015,SHOOTING_2016,SHOOTING_2017,SHOOTING_2018,SHOOTING_2019,SHOOTING_2020,SHOOTING_2021,SHOOTING_2022,SHOOTING_2023,SHOOTING_2024,SHOOTING_RATE_2014,SHOOTING_RATE_2015,SHOOTING_RATE_2016,SHOOTING_RATE_2017,SHOOTING_RATE_2018,SHOOTING_RATE_2019,SHOOTING_RATE_2020,SHOOTING_RATE_2021,SHOOTING_RATE_2022,SHOOTING_RATE_2023,SHOOTING_RATE_2024,THEFTFROMMV_2014,THEFTFROMMV_2015,THEFTFROMMV_2016,THEFTFROMMV_2017,THEFTFROMMV_2018,THEFTFROMMV_2019,THEFTFROMMV_2020,THEFTFROMMV_2021,THEFTFROMMV_2022,THEFTFROMMV_2023,THEFTFROMMV_2024,THEFTFROMMV_RATE_2014,THEFTFROMMV_RATE_2015,THEFTFROMMV_RATE_2016,THEFTFROMMV_RATE_2017,THEFTFROMMV_RATE_2018,THEFTFROMMV_RATE_2019,THEFTFROMMV_RATE_2020,THEFTFROMMV_RATE_2021,THEFTFROMMV_RATE_2022,THEFTFROMMV_RATE_2023,THEFTFROMMV_RATE_2024,THEFTOVER_2014,THEFTOVER_2015,THEFTOVER_2016,THEFTOVER_2017,THEFTOVER_2018,THEFTOVER_2019,THEFTOVER_2020,THEFTOVER_2021,THEFTOVER_2022,THEFTOVER_2023,THEFTOVER_2024,THEFTOVER_RATE_2014,THEFTOVER_RATE_2015,THEFTOVER_RATE_2016,THEFTOVER_RATE_2017,THEFTOVER_RATE_2018,THEFTOVER_RATE_2019,THEFTOVER_RATE_2020,THEFTOVER_RATE_2021,THEFTOVER_RATE_2022,THEFTOVER_RATE_2023,THEFTOVER_RATE_2024,POPULATION_2024,Shape__Area,Shape__Length
11,East Willowdale,152,45,37,56,45,45,55,40,54,58,47,86,284.557983398438,231.858627319336,346.641906738281,278.948669433594,279.329620361328,341.869720458984,248.864562988281,333.477416992188,348.620544433594,269.851287841797,483.417663574219,17,19,32,14,14,30,23,47,45,88,41,107.499687194824,119.062538146973,198.081085205078,86.7840347290039,86.9025421142578,186.474395751953,143.097122192383,290.248870849609,270.4814453125,505.253479003906,230.466552734375,7,10,14,6,1,4,16,12,7,9,7,44.264575958252,62.664493560791,86.6604766845703,37.1931571960449,6.20732450485229,24.8632526397705,99.5458221435547,74.1060943603516,42.074893951416,51.6736526489258,39.3479499816895,69,58,54,73,56,54,36,26,40,73,54,436.322235107422,363.454071044922,334.261840820313,452.516723632813,347.610168457031,335.653900146484,223.978103637695,160.563201904297,240.427963256836,419.130737304688,303.541320800781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,18,14,31,32,23,18,10,12,17,34,94.8526611328125,112.796089172363,86.6604766845703,192.164642333984,198.634384155273,142.96369934082,111.989051818848,61.7550811767578,72.1283874511719,97.6057891845703,191.118606567383,1,0,0,0,1,2,2,1,2,1,1,6.32351064682007,0,0,0,6.20732450485229,12.4316263198853,12.4432277679443,6.17550802230835,12.0213985443115,5.74151706695557,5.62113523483276,26,20,35,36,37,45,47,54,65,75,53,164.411285400391,125.328987121582,216.651184082031,223.158935546875,229.671005249023,279.711578369141,292.415863037109,333.477416992188,390.695434570313,430.61376953125,297.920166015625,3,4,3,6,3,9,4,5,13,14,11,18.9705333709717,25.0657978057861,18.5701026916504,37.1931571960449,18.6219730377197,55.9423179626465,24.8864555358887,30.8775405883789,78.1390838623047,80.381233215332,61.8324890136719,17790,3513794.26660156,7758.01613004612
12,Yonge-Doris,151,63,70,73,79,89,78,62,71,74,103,98,292.343383789063,323.909118652344,334.00439453125,363.803833007813,412.418914794922,363.873870849609,290.479766845703,331.203063964844,337.992156982422,450.923736572266,422.650634765625,7,4,4,10,19,26,18,37,42,45,31,32.4825973510742,18.5090923309326,18.3016109466553,46.0511169433594,88.0444869995117,121.291282653809,84.3328323364258,172.598785400391,191.833374023438,197.005523681641,133.695602416992,11,14,21,10,13,12,26,13,30,18,14,51.0440826416016,64.7818222045898,96.0834579467773,46.0511169433594,60.2409629821777,55.9805946350098,121.814094543457,60.6428146362305,137.023849487305,78.8022079467773,60.378662109375,8,8,12,10,7,22,27,19,17,16,18,37.1229705810547,37.0181846618652,54.9048309326172,46.0511169433594,32.437442779541,102.631088256836,126.499252319336,88.6318054199219,77.646842956543,70.0464019775391,77.6297073364258,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.37790012359619,0,7,10,22,16,27,20,11,25,9,14,21,32.4825973510742,46.2727317810059,100.65885925293,73.6817855834961,125.115844726563,93.3009872436523,51.5367317199707,116.620796203613,41.1071510314941,61.2906036376953,90.5679931640625,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.3127613067627,14,11,15,20,23,70,85,78,71,142,52,64.9651947021484,50.9000053405762,68.6310424804688,92.1022338867188,106.580169677734,326.553466796875,398.238372802734,363.856872558594,324.289764404297,621.661865234375,224.263595581055,4,4,6,7,6,15,9,9,12,18,17,18.5614852905273,18.5090923309326,27.4524154663086,32.235782623291,27.8035221099854,69.9757385253906,42.1664161682129,41.9834861755371,54.8095359802246,78.8022079467773,73.3169479370117,23187,471717.027099609,4845.44808882912
13,Fenside-Parkwoods,150,106,101,120,97,90,105,113,86,103,128,134,494.264678955078,472.890716552734,561.718872070313,454.14111328125,421.328582763672,492.033752441406,529.224426269531,399.832641601563,467.565490722656,556.424987792969,573.360168457031,19,16,17,29,10,21,21,33,37,40,78,88.594612121582,74.9133834838867,79.5768356323242,135.774139404297,46.8142890930176,98.4067459106445,98.3514404296875,153.42414855957,167.960418701172,173.882797241211,333.746948242188,1,4,8,8,2,4,2,5,3,7,3,4.66287422180176,18.7283458709717,37.447925567627,37.4549369812012,9.36285781860352,18.7441425323486,9.3668041229248,23.2460823059082,13.6184120178223,30.4294910430908,12.8364210128784,45,35,24,31,44,34,24,20,11,20,9,209.829345703125,163.873016357422,112.343772888184,145.137878417969,205.982864379883,159.325210571289,112.401649475098,92.9843292236328,49.9341773986816,86.9413986206055,38.5092620849609,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,4.68142890930176,4.68603563308716,0,4.6492166519165,0,4.34707021713257,0,5,17,22,28,16,25,5,8,9,13,11,23.3143711090088,79.5954666137695,102.981788635254,131.09228515625,74.9028625488281,117.150886535645,23.4170093536377,37.193733215332,40.8552360534668,56.5119094848633,47.0668792724609,0,2,2,5,1,1,3,3,3,1,1,0,9.36417293548584,9.36198139190674,23.4093360900879,4.68142890930176,4.68603563308716,14.0502061843872,13.9476499557495,13.6184120178223,4.34707021713257,4.27880716323853,55,53,44,53,24,74,49,45,59,38,31,256.458068847656,248.150573730469,205.963577270508,248.138961791992,112.354293823242,346.766632080078,229.486694335938,209.214752197266,267.828765869141,165.188659667969,132.643020629883,5,3,2,5,3,2,1,4,2,7,2,23.3143711090088,14.0462589263916,9.36198139190674,23.4093360900879,14.0442867279053,9.37207126617432,4.6834020614624,18.596866607666,9.07894134521484,30.4294910430908,8.55761432647705,23371,3315516.42041016,10299.715289467
14,Parkwoods-O'Connor Hills,149,47,45,52,56,46,57,37,52,67,96,67,325.417144775391,311.8935546875,359.463562011719,387.409210205078,318.691986083984,395.531188964844,257.212371826172,359.612731933594,454.823150634766,626.46826171875,432.481292724609,16,18,11,17,9,8,23,20,37,57,63,110.780311584473,124.757415771484,76.0403671264648,117.60636138916,62.3527793884277,55.5131492614746,159.888778686523,138.312591552734,251.171005249023,371.965545654297,406.661499023438,1,1,1,9,4,2,2,3,0,2,4,6.92376947402954,6.93096733093262,6.91276073455811,62.2621917724609,27.712345123291,13.8782873153687,13.9033718109131,20.7468872070313,0,13.0514230728149,25.8197784423828,25,26,22,35,34,34,24,17,18,35,30,173.09423828125,180.205154418945,152.08073425293,242.130752563477,235.554946899414,235.930892944336,166.840454101563,117.565696716309,122.191299438477,228.39990234375,193.648330688477,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.95168590545654,0,0,0,0,7,1,11,18,6,9,4,16,7,6,7,48.4663848876953,6.93096733093262,76.0403671264648,124.524383544922,41.5685195922852,62.4522933959961,27.8067436218262,110.65007019043,47.5188369750977,39.1542663574219,45.1846122741699,1,0,2,2,0,0,2,1,2,2,2,6.92376947402954,0,13.8255214691162,13.8360433578491,0,0,13.9033718109131,6.91562938690186,13.576810836792,13.0514230728149,12.9098892211914,37,44,44,50,32,29,37,29,28,27,31,256.179473876953,304.962585449219,304.161468505859,345.901062011719,221.698760986328,201.235168457031,257.212371826172,200.553253173828,190.075347900391,176.194198608398,200.103271484375,1,3,1,5,4,3,1,1,1,7,9,6.92376947402954,20.7929019927979,6.91276073455811,34.5901069641113,27.712345123291,20.8174304962158,6.95168590545654,6.91562938690186,6.788405418396,45.6799774169922,58.0945014953613,15492,4146976.81201172,11283.2781025206
15,East L'Amoreaux,148,56,86,82,84,74,89,104,79,77,82,80,246.468017578125,382.154296875,366.742706298828,376.15869140625,331.689819335938,399.586944580078,466.618804931641,351.314086914063,337.334625244141,345.903991699219,334.168762207031,7,8,13,11,13,14,14,19,46,53,75,30.8085021972656,35.5492362976074,58.1421356201172,49.2588768005371,58.269832611084,62.856372833252,62.8140716552734,84.4932632446289,201.52458190918,223.57209777832,313.283203125,0,2,2,2,4,2,1,2,3,7,3,0,8.88730907440186,8.94494342803955,8.9561595916748,17.9291801452637,8.97948169708252,4.48671913146973,8.89402770996094,13.1429071426392,29.5283889770508,12.5313282012939,35,50,20,33,35,40,23,14,24,26,36,154.042510986328,222.182723999023,89.4494400024414,147.776626586914,156.880325317383,179.589630126953,103.194541931152,62.2581939697266,105.143257141113,109.676872253418,150.375946044922,0,0,1,0,0,0,0,0,0,0,1,0,0,4.47247171401978,0,0,0,0,0,0,0,4.1771092414856,30,14,17,14,21,44,11,7,7,10,9,132.036437988281,62.2111625671387,76.0320205688477,62.6931190490723,94.1281967163086,197.548599243164,49.3539123535156,31.1290969848633,30.666784286499,42.1834144592285,37.5939865112305,1,1,2,1,1,3,3,2,2,4,2,4.40121459960938,4.44365453720093,8.94494342803955,4.4780797958374,4.48229503631592,13.4692230224609,13.4601583480835,8.89402770996094,8.76193809509277,16.8733654022217,8.35421848297119,44,32,28,26,33,26,34,17,35,40,31,193.653442382813,142.19694519043,125.229217529297,116.430076599121,147.915725708008,116.733261108398,152.548461914063,75.599235534668,153.333923339844,168.733657836914,129.490386962891,3,7,2,3,6,2,2,4,11,6,1,13.2036437988281,31.1055812835693,8.94494342803955,13.4342393875122,26.8937702178955,8.97948169708252,8.97343826293945,17.7880554199219,48.1906585693359,25.3100471496582,4.1771092414856,23940,3694316.38647461,8619.11862856782
16,L'Amoreaux West,147,69,79,95,103,93,113,85,101,99,119,116,304.259643554688,350.923950195313,415.536712646484,452.806976318359,411.104248046875,502.289184570313,379.362670898438,448.171813964844,432.938293457031,501.749786376953,484.221069335938,11,12,15,14,19,26,21,19,31,64,55,48.5051574707031,53.3049049377441,65.6110610961914,61.5465774536133,83.9890365600586,115.57096862793,93.7248916625977,84.3095474243164,135.566543579102,269.8486328125,229.58757019043,2,1,5,7,7,6,5,7,3,8,11,8.81911945343018,4.44207525253296,21.8703517913818,30.7732887268066,30.9433288574219,26.670223236084,22.315450668335,31.0614128112793,13.1193418502808,33.7310791015625,45.9175148010254,33,34,30,40,41,46,25,17,17,27,41,145.515472412109,151.030563354492,131.222122192383,175.847366333008,181.239501953125,204.471710205078,111.577255249023,75.4348602294922,74.3429412841797,113.842391967773,171.147109985352,1,0,1,1,0,0,3,0,1,1,0,4.40955972671509,0,4.37407064437866,4.39618396759033,0,0,13.3892707824707,0,4.37311410903931,4.21638488769531,0,25,24,23,27,22,21,16,8,10,19,28,110.238998413086,106.609809875488,100.603622436523,118.696968078613,97.2504653930664,93.3457794189453,71.4094467163086,35.4987564086914,43.7311401367188,80.1113128662109,116.880950927734,1,3,5,11,6,6,8,3,4,1,3,4.40955972671509,13.326226234436,21.8703517913818,48.358024597168,26.5228538513184,26.670223236084,35.7047233581543,13.3120336532593,17.4924564361572,4.21638488769531,12.5229587554932,36,36,24,33,34,32,39,37,49,47,33,158.744155883789,159.91471862793,104.977691650391,145.074081420898,150.296173095703,142.241180419922,174.060516357422,164.181747436523,214.282592773438,198.17008972168,137.752548217773,1,2,2,3,3,0,3,3,5,2,9,4.40955972671509,8.88415050506592,8.74814128875732,13.188551902771,13.2614269256592,0,13.3892707824707,13.3120336532593,21.8655700683594,8.43276977539063,37.5688781738281,23956,3460788.24389648,8739.66543079542
17,Malvern East,146,140,192,167,180,174,216,166,140,129,145,142,514.592346191406,713.807739257813,626.477111816406,673.274719238281,648.93896484375,803.481750488281,615.864074707031,514.308776855469,464.229156494141,501.071258544922,484.211975097656,18,13,18,27,35,40,42,43,45,65,77,66.1618728637695,48.3307304382324,67.5244750976563,100.9912109375,130.53369140625,148.792922973633,155.821029663086,157.966278076172,161.940399169922,224.618148803711,262.565643310547,5,4,5,3,2,2,3,7,1,6,10,18.3782997131348,14.8709945678711,18.756799697876,11.221245765686,7.45906829833984,7.43964576721191,11.1300735473633,25.7154407501221,3.59867572784424,20.7339820861816,34.0994338989258,29,22,41,23,33,15,14,20,16,33,14,106.594131469727,81.7904663085938,153.805755615234,86.0295486450195,123.074630737305,55.7973442077637,51.9403419494629,73.4726867675781,57.5788116455078,114.036903381348,47.7392082214355,0,0,4,2,1,0,1,1,1,0,0,0,0,15.0054397583008,7.48083019256592,3.72953414916992,0,3.71002459526062,3.67363429069519,3.59867572784424,0,0,24,28,29,33,32,23,16,22,17,20,17,88.2158355712891,104.096961975098,108.789436340332,123.433700561523,119.345092773438,85.5559310913086,59.3603935241699,80.819953918457,61.1774864196777,69.1132736206055,57.9690361022949,2,4,9,6,7,5,9,4,5,3,5,7.35131978988647,14.8709945678711,33.7622375488281,22.4424915313721,26.1067390441895,18.5991153717041,33.3902206420898,14.6945371627808,17.9933776855469,10.3669910430908,17.0497169494629,29,20,27,52,26,36,61,26,72,52,36,106.594131469727,74.3549728393555,101.286712646484,194.501586914063,96.967887878418,133.913619995117,226.311492919922,95.5144958496094,259.104644775391,179.694519042969,122.757965087891,6,1,2,3,5,3,4,2,8,0,7,22.0539588928223,3.71774864196777,7.50271987915039,11.221245765686,18.6476707458496,11.1594686508179,14.8400983810425,7.34726858139038,28.7894058227539,0,23.8696041107178,29326,4832296.86474609,12117.7805678935
18,Malvern West,145,79,91,113,111,104,120,73,91,84,92,103,422.663299560547,490.486724853516,612.399719238281,604.871643066406,569.488525390625,661.229858398438,403.805725097656,501.405029296875,454.619262695313,479.641326904297,531.009948730469,7,18,18,30,26,38,24,22,55,55,64,37.4511795043945,97.0193481445313,97.5503997802734,163.47883605957,142.372131347656,209.389465332031,132.758041381836,121.218803405762,297.667358398438,286.742095947266,329.947937011719,2,3,3,4,2,5,4,1,3,2,1,10.7003374099731,16.1698913574219,16.2583999633789,21.797176361084,10.9517030715942,27.5512447357178,22.1263408660889,5.50994539260864,16.2364025115967,10.4269847869873,5.15543651580811,34,21,24,12,31,29,11,14,8,16,17,181.905731201172,113.189239501953,130.067199707031,65.3915328979492,169.751403808594,159.797225952148,60.8474388122559,77.1392364501953,43.2970733642578,83.4158782958984,87.6424179077148,0,0,0,0,2,1,0,2,0,0,0,0,0,0,0,10.9517030715942,5.51024913787842,0,11.0198907852173,0,0,0,15,20,34,32,21,25,8,20,15,14,15,80.2525253295898,107.799278259277,184.261871337891,174.377410888672,114.992881774902,137.756225585938,44.2526817321777,110.198905944824,81.1820068359375,72.9888916015625,77.33154296875,2,3,1,2,4,8,6,6,2,3,4,10.7003374099731,16.1698913574219,5.41946649551392,10.898588180542,21.9034061431885,44.0819931030273,33.189510345459,33.0596733093262,10.8242683410645,15.640477180481,20.6217460632324,39,32,38,41,42,45,31,24,32,47,27,208.65657043457,172.478851318359,205.939743041992,223.42106628418,229.985763549805,247.961212158203,171.479141235352,132.238693237305,173.188293457031,245.034149169922,139.19677734375,4,3,6,4,11,6,2,2,3,2,5,21.4006748199463,16.1698913574219,32.5167999267578,21.797176361084,60.2343673706055,33.0614929199219,11.0631704330444,11.0198907852173,16.2364025115967,10.4269847869873,25.7771816253662,19397,4029796.08544922,9154.55328825327
19,Morningside Heights,144,101,116,86,101,109,112,82,88,101,121,128,381.679382324219,439.061309814453,325.006622314453,383.490905761719,416.046417236328,429.431396484375,315.627410888672,336.777648925781,380.672393798828,438.882843017578,459.522521972656,31,23,16,24,46,54,43,76,132,157,129,117.149116516113,87.0552597045898,60.4663467407227,91.1265487670898,175.579223632813,207.047271728516,165.511932373047,290.853424072266,497.512451171875,569.459533691406,463.112548828125,3,3,1,1,2,0,0,4,2,1,2,11.3370113372803,11.3550338745117,3.77914667129517,3.79693961143494,7.6338791847229,0,0,15.3080749511719,7.53806734085083,3.62713098526001,7.18003940582275,39,40,42,30,45,36,19,25,24,33,39,147.381149291992,151.400451660156,158.724166870117,113.908187866211,171.762283325195,138.031524658203,73.1331787109375,95.6754684448242,90.4568099975586,119.695320129395,140.010772705078,1,0,0,4,0,0,0,1,0,0,0,3.77900385856628,0,0,15.1877584457397,0,0,0,3.82701873779297,0,0,0,15,26,26,24,19,14,16,12,27,23,23,56.68505859375,98.4102935791016,98.2578125,91.1265487670898,72.5218505859375,53.6789245605469,61.5858345031738,45.9242248535156,101.76390838623,83.4240112304688,82.5704574584961,2,5,5,8,2,3,4,3,2,8,12,7.55800771713257,18.9250564575195,18.8957328796387,30.3755168914795,7.6338791847229,11.5026264190674,15.3964586257935,11.4810562133789,7.53806734085083,29.0170478820801,43.0802383422852,42,40,39,66,51,46,76,54,55,70,53,158.718154907227,151.400451660156,147.38671875,250.598022460938,194.663925170898,176.373611450195,292.53271484375,206.65901184082,207.296844482422,253.899169921875,190.271041870117,7,6,10,6,11,9,7,7,14,16,12,26.4530277252197,22.7100677490234,37.7914657592773,22.7816371917725,41.9863357543945,34.5078811645508,26.9438037872314,26.7891311645508,52.766471862793,58.0340957641602,43.0802383422852,27855,28954808.4042969,24951.3249377008
20,West Rouge,143,84,60,61,89,86,74,66,67,62,68,84,399.429382324219,285.659881591797,284.236511230469,414.454681396484,399.925598144531,344.154022216797,306.378234863281,308.386260986328,277.330474853516,289.103363037109,349.403106689453,30,29,7,8,14,31,20,38,68,102,83,142.653350830078,138.068939208984,32.6173057556152,37.2543525695801,65.1041641235352,144.172637939453,92.8418884277344,174.905639648438,304.168914794922,433.655029296875,345.243530273438,7,4,12,7,20,8,7,3,4,4,3,33.2857818603516,19.0439910888672,55.9153823852539,32.5975608825684,93.0059509277344,37.2058410644531,32.4946632385254,13.8083400726318,17.8922882080078,17.0060787200928,12.4786825180054,36,33,34,41,36,23,19,22,22,26,21,171.184020996094,157.112930297852,158.426910400391,190.928558349609,167.410720825195,106.966796875,88.1997985839844,101.261161804199,98.407585144043,110.539520263672,87.3507766723633,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,4.64209461212158,4.60277986526489,0,4.25151968002319,0,12,9,9,20,13,20,26,7,14,22,17,57.0613403320313,42.8489799499512,41.9365348815918,93.1358871459961,60.4538688659668,93.0146026611328,120.694458007813,32.2194595336914,62.6230087280273,93.5334396362305,70.712532043457,0,1,1,0,1,3,2,6,3,3,1,0,4.7609977722168,4.65961503982544,0,4.65029764175415,13.9521903991699,9.28418922424316,27.6166801452637,13.4192161560059,12.7545595169067,4.1595606803894,66,30,41,65,56,40,53,31,57,47,39,313.837371826172,142.829940795898,191.044219970703,302.691619873047,260.416656494141,186.029205322266,246.031005859375,142.686187744141,254.965103149414,199.821441650391,162.222869873047,3,2,3,5,5,4,3,4,4,4,4,14.2653350830078,9.52199554443359,13.9788455963135,23.283971786499,23.2514877319336,18.6029205322266,13.9262838363647,18.4111194610596,17.8922882080078,17.0060787200928,16.6382427215576,24041,8582951.7434082,19556.4293993429
21,Woburn North,142,155,177,173,185,195,217,185,181,190,187,215,555.794616699219,636.050048828125,619.760681152344,663.86767578125,700.733093261719,781.559509277344,667.364074707031,649.44384765625,674.859680175781,644.671997070313,739.441467285156,26,16,22,22,25,40,63,56,107,105,84,93.2300643920898,57.4960479736328,78.8134994506836,78.9464263916016,89.8375701904297,144.066268920898,227.264526367188,200.932907104492,380.052581787109,361.981597900391,288.898071289063,5,3,2,8,5,4,0,4,9,13,6,17.9288578033447,10.7805089950562,7.16486358642578,28.7077903747559,17.9675140380859,14.406626701355,0,14.3523502349854,31.9670391082764,44.8167686462402,20.6355762481689,65,89,42,38,61,60,25,28,35,45,30,233.075164794922,319.82177734375,150.462127685547,136.361999511719,219.203674316406,216.099411010742,90.1843338012695,100.466453552246,124.316261291504,155.134963989258,103.177879333496,1,2,0,0,0,0,1,0,2,2,0,3.58577156066895,7.1870059967041,0,0,0,0,3.60737347602844,0,7.10378646850586,6.89488744735718,0,44,40,35,54,38,19,26,12,26,23,27,157.773956298828,143.740112304688,125.385108947754,193.777587890625,136.553115844727,68.4314804077148,93.7917098999023,43.0570487976074,92.3492202758789,79.2912063598633,92.8600921630859,1,3,2,5,5,2,2,7,7,5,8,3.58577156066895,10.7805089950562,7.16486358642578,17.9423694610596,17.9675140380859,7.20331335067749,7.21474695205688,25.1166133880615,24.8632526397705,17.2372188568115,27.5141010284424,61,59,55,68,81,99,80,78,104,92,91,218.732070922852,212.016677856445,197.033752441406,244.016220092773,291.07373046875,356.564025878906,288.589874267578,279.870819091797,369.396881103516,317.164825439453,312.972900390625,8,8,9,14,10,4,13,8,12,10,9,28.6861724853516,28.7480239868164,32.241886138916,50.2386322021484,35.9350280761719,14.406626701355,46.8958549499512,28.7047004699707,42.6227188110352,34.474437713623,30.9533634185791,29076,6299193.6628418,13078.7346420878
22,Golfdale-Cedarbrae-Woburn,141,198,219,194,222,195,217,167,183,194,195,192,732.221435546875,813.068481445313,712.999389648438,807.478271484375,702.72802734375,776.525329589844,592.787170410156,640.24072265625,665.089660644531,641.236450195313,623.417114257813,22,19,10,26,33,21,37,51,75,77,62,81.3579406738281,70.5401916503906,36.7525444030762,94.5695266723633,118.923202514648,75.1476135253906,131.336074829102,178.427734375,257.122283935547,253.206176757813,201.311767578125,6,4,15,10,3,2,3,2,2,8,5,22.1885280609131,14.8505659103394,55.1288185119629,36.3728942871094,10.8112001419067,7.15691518783569,10.648871421814,6.9971661567688,6.85659456253052,26.3071365356445,16.2348213195801,55,58,38,48,38,40,40,27,29,24,35,203.39485168457,215.333206176758,139.65966796875,174.589889526367,136.941879272461,143.138305664063,141.984954833984,94.4617462158203,99.4206161499023,78.9214096069336,113.643745422363,2,1,0,0,0,0,1,2,1,1,0,7.3961763381958,3.71264147758484,0,0,0,0,3.54962372779846,6.9971661567688,3.42829728126526,3.28839206695557,0,41,47,38,72,38,47,28,21,15,30,31,151.621612548828,174.494155883789,139.65966796875,261.884857177734,136.941879272461,168.187515258789,99.3894653320313,73.4702453613281,51.4244575500488,98.6517562866211,100.655883789063,1,3,1,2,8,11,12,13,7,3,2,3.6980881690979,11.1379241943359,3.67525458335876,7.27457904815674,28.8298683166504,39.3630332946777,42.5954856872559,45.4815788269043,23.9980792999268,9.8651762008667,6.49392795562744,36,56,49,48,68,62,64,61,105,76,52,133.131164550781,207.907928466797,180.087478637695,174.589889526367,245.05387878418,221.864379882813,227.175918579102,213.41357421875,359.97119140625,249.917785644531,168.842132568359,3,5,5,10,4,4,4,5,7,9,6,11.0942640304565,18.5632076263428,18.3762722015381,36.3728942871094,14.4149341583252,14.3138303756714,14.1984949111938,17.4929161071777,23.9980792999268,29.5955276489258,19.4817848205566,30798,6035001.79516602,13482.5565275689
