_id,CURRENT BUILDING EVAL SCORE,FENCING,BUILDING CLEANLINESS,INT. HANDRAIL / GUARD - MAINT.,GRAFFITI,CLEANING LOG,PEST CONTROL LOG,MAINTENANCE LOG,STATE OF GOOD REPAIR PLAN,TENANT SERVICE REQUEST LOG,INT. HALLWAY - WALLS / CEILING,LATITUDE,LONGITUDE
1158,94,2,3,2,3,3,3,3,3,3,3,43.671253558,-79.311220464
1861,88,3,3,3,3,3,3,3,3,3,3,43.6712768014,-79.3809034624
2912,89,3,3,3,3,3,3,3,3,3,2,43.671320039,-79.405985424
2352,80,1,2,3,1,3,3,3,3,3,3,43.6713533112,-79.2926872209
3088,79,3,2,3,3,3,3,3,3,3,2,43.671416122,-79.401975537
2944,73,1,3,3,3,1,3,3,3,3,2,43.671483361,-79.407341157
1527,98,1,3,3,3,2,3,3,2,3,3,43.671532497,-79.423931124
3085,78,3,1,3,3,3,3,3,3,3,2,43.671558224,-79.401099408
1271,96,3,3,3,2,3,3,3,3,3,2,43.671581656,-79.326317755
1272,56,3,1,1,1,1,1,1,1,1,1,43.671588843,-79.324094142
2139,99,3,3,2,3,3,3,3,3,3,3,43.671614503,-79.378728034
25,70,1,2,1,3,3,3,3,3,3,2,43.671653798,-79.291250505
1564,87,3,3,3,3,3,3,3,3,3,1,43.6716543566,-79.3130970785
3528,86,3,3,2,3,3,1,3,3,3,3,43.671655465,-79.323701099
2913,84,1,3,3,0,3,3,3,3,3,1,43.671869216,-79.406368935
2821,88,1,2,3,2,1,3,3,3,3,2,43.671896175,-79.414240691
1935,88,1,2,2,3,3,3,3,3,3,2,43.671910844,-79.38519572
1862,98,3,3,3,3,3,3,3,3,3,3,43.671964764,-79.374579123
19,87,1,3,3,3,0,0,0,3,0,3,43.671968236,-79.29178994
1097,86,2,2,2,3,3,3,3,3,3,2,43.6721092112,-79.3028387259
26,87,3,2,2,3,3,2,3,3,3,2,43.672159426,-79.28867321
27,89,1,3,3,3,1,2,1,3,1,2,43.672159624,-79.288297385
20,71,3,2,2,3,1,1,1,1,1,2,43.672197738,-79.290890222
1159,30,3,0,0,0,0,0,0,0,0,0,43.672231477,-79.310292507
2822,66,1,1,2,3,3,1,1,1,1,1,43.672241558,-79.414621827
3542,83,3,2,3,3,3,3,3,2,3,2,43.6722506898,-79.4935197463
72,85,1,3,3,1,2,3,3,3,3,2,43.672253431,-79.426653288
3124,72,1,2,3,3,0,0,0,0,0,2,43.672312017,-79.287748332
1309,92,3,3,3,3,3,3,3,3,3,1,43.672335957,-79.305154005
3541,88,3,2,3,2,3,3,3,3,3,3,43.6723782892,-79.4929488594
658,94,3,3,3,3,3,3,3,3,3,3,43.672463226,-79.355052807
1994,87,3,2,3,2,1,3,1,3,3,1,43.672464307,-79.28987816
1273,79,1,1,3,3,0,0,0,0,0,2,43.672476824,-79.322298173
3195,74,1,1,2,3,3,3,3,3,3,1,43.672483295,-79.2865449683
3540,81,2,2,3,3,2,2,2,3,2,2,43.6724874723,-79.4924156199
3125,69,2,2,2,3,1,1,1,1,1,1,43.672498883,-79.286873829
2417,89,3,3,3,3,2,3,3,3,3,2,43.672536977,-79.446435464
1565,79,3,2,2,3,3,3,3,3,3,2,43.672573249,-79.314071327
3323,99,3,3,2,3,3,3,3,3,3,3,43.672596542,-79.354244373
3573,80,2,2,3,3,1,1,1,1,1,2,43.672662921,-79.286123968
3196,76,1,1,3,3,0,0,0,0,0,1,43.6726703072,-79.2866950453
3130,78,1,2,2,3,1,3,3,3,3,2,43.672691283,-79.285870231
3538,90,2,1,3,3,3,3,3,3,3,1,43.6726977491,-79.4906805093
3089,87,3,3,3,3,3,3,1,1,3,1,43.672709905,-79.40239631
21,81,1,2,2,2,1,3,3,3,3,3,43.672755617,-79.288300453
2860,91,1,2,2,3,3,3,3,3,3,2,43.6728138,-79.284871155
1551,77,2,2,2,3,1,1,1,3,1,2,43.6728164425,-79.3184832171
1942,89,2,3,3,3,3,3,3,3,3,2,43.672819085,-79.395361896
1687,94,3,3,3,3,3,3,3,3,3,1,43.672831628,-79.33987825
2127,78,2,2,2,3,3,1,3,1,1,1,43.672858863,-79.411257309
3539,79,3,1,3,2,1,3,3,3,3,1,43.6728637523,-79.4916650817
2861,91,1,2,2,3,3,3,3,3,3,2,43.672966598,-79.284919733
2126,92,3,3,3,3,3,3,3,0,3,1,43.672979168,-79.411321403
292,88,1,3,3,3,3,0,3,3,3,3,43.672981453,-79.384902282
3135,65,1,3,3,3,0,0,0,0,0,2,43.67304043,-79.284311709
2220,92,3,3,3,3,3,3,3,3,3,2,43.6730591704,-79.4935959279
1757,91,1,3,2,3,1,3,3,3,3,3,43.67308603,-79.287426652
552,89,3,2,3,1,3,3,3,3,3,1,43.673115479,-79.388725935
3136,74,1,3,3,3,0,0,0,0,0,3,43.673119009,-79.284093491
3137,75,3,2,3,3,1,1,1,1,1,2,43.67317576,-79.283928255
1772,94,3,3,3,3,3,3,3,3,3,1,43.673266415,-79.401942382
1526,76,2,2,2,3,3,3,3,3,3,1,43.673375258,-79.412217812
659,90,1,3,N/A,3,3,1,2,3,2,2,43.673396363,-79.356605081
3138,84,3,2,1,3,3,3,3,3,3,2,43.6734524134,-79.2826756397
660,83,1,3,3,3,0,0,0,0,0,2,43.673457046,-79.356754
2221,89,3,3,3,3,1,2,3,1,3,2,43.6734652134,-79.4937789732
3090,86,2,2,2,3,3,3,3,3,3,3,43.673524685,-79.402146258
3091,86,3,3,3,3,3,3,3,3,3,3,43.673569479,-79.403066148
553,70,1,1,2,3,3,3,1,1,1,2,43.673636335,-79.391647025
1758,77,3,2,2,3,2,1,2,1,3,2,43.673706805,-79.287609307
3519,87,2,2,3,3,3,3,3,3,3,3,43.6737471581,-79.3071214297
892,94,3,2,3,3,3,3,3,3,3,2,43.673917543,-79.422657829
661,96,3,3,3,3,3,3,3,3,3,3,43.673936999,-79.356106294
2080,97,3,3,2,3,3,3,3,3,3,3,43.673954035,-79.355447944
3093,88,3,2,3,3,3,3,3,3,3,2,43.673975859,-79.403304934
2846,87,2,2,3,3,3,3,3,3,3,2,43.6740184548,-79.3778037961
2222,97,2,3,3,3,3,3,3,3,3,3,43.6740732037,-79.4944079231
3553,93,1,3,2,3,3,3,3,3,3,2,43.674157704,-79.385724268
1854,98,1,3,3,3,3,3,3,3,3,2,43.674374989,-79.339480129
1297,86,1,3,3,3,3,3,3,3,3,3,43.674407746,-79.379741579
1298,89,3,3,2,3,3,3,3,0,3,2,43.674434569,-79.379291222
3128,94,3,3,3,3,3,3,3,3,3,3,43.674568931,-79.279856653
2355,93,1,3,3,3,1,3,3,3,3,3,43.6746275863,-79.3751897997
3129,94,3,3,3,3,3,3,3,3,3,3,43.6746605464,-79.2797118492
3144,92,3,3,3,3,3,3,3,2,3,3,43.6746668318,-79.2776535124
3145,93,3,3,2,3,3,3,3,3,3,3,43.6746668318,-79.2776535124
3143,95,1,3,3,3,3,3,3,3,3,3,43.6746668318,-79.2776535124
3126,89,3,3,3,2,3,3,1,3,3,2,43.6746856483,-79.2801413313
3142,93,3,2,3,3,3,3,3,3,3,3,43.6747055108,-79.2773893392
3146,96,3,3,3,3,3,3,3,3,3,2,43.6747570284,-79.2771547349
3148,93,3,2,3,3,2,3,3,2,3,2,43.6747570284,-79.2771547349
3147,94,1,3,3,3,3,3,3,3,3,3,43.6747570284,-79.2771547349
3131,93,3,3,3,3,3,3,3,3,3,3,43.6747748062,-79.2796021139
3552,89,3,3,2,3,3,3,3,3,3,2,43.674781847,-79.38361137
1160,28,3,0,0,0,0,0,0,0,0,0,43.674784253,-79.307317148
2144,49,1,1,3,3,1,0,1,0,0,1,43.674829239,-79.404270792
3132,82,1,3,2,3,3,3,3,0,3,3,43.6748716677,-79.2794749048
558,80,3,1,3,2,1,1,1,3,1,1,43.674876223,-79.429093939
3133,84,3,2,2,3,1,1,1,1,1,3,43.6749404991,-79.279202734
165,83,2,2,3,1,3,3,3,3,3,3,43.674947932,-79.317603815
3200,86,2,2,2,3,1,1,3,3,3,2,43.674963269,-79.5693913161
283,92,3,3,3,3,3,3,3,3,3,3,43.675022174,-79.342955857
127,71,2,2,2,3,1,1,1,1,1,2,43.675054533,-79.433043883
662,97,3,3,3,3,3,3,3,3,3,3,43.675154923,-79.357465309
3134,97,3,3,3,3,3,3,3,3,3,2,43.6751742383,-79.2785094053
555,82,3,3,3,2,0,0,0,3,0,1,43.675239791,-79.402243816
2955,94,1,3,3,3,3,3,3,3,3,2,43.675270143,-79.553851772
3139,95,3,3,3,3,3,3,3,3,3,3,43.6753306295,-79.2779449422
164,64,2,2,2,3,1,1,1,1,1,2,43.675371432,-79.31815704
1896,91,3,2,3,3,3,3,3,1,3,2,43.675421215,-79.413941928
3140,86,3,1,3,3,3,3,3,3,3,3,43.6754276016,-79.277427743
3454,92,2,3,1,3,3,3,3,3,3,2,43.675467951,-79.430139872
3141,93,2,3,3,3,3,3,3,3,3,3,43.6754799628,-79.2772204699
329,81,1,1,2,2,2,3,3,3,3,2,43.675546866,-79.398129089
3312,99,2,3,3,3,3,3,3,3,3,3,43.675625786,-79.433405009
3201,78,1,1,2,2,1,1,3,1,3,1,43.675646313,-79.569749625
2075,89,3,3,3,1,1,3,3,3,3,1,43.675673246,-79.392857876
2309,83,3,2,2,3,3,3,3,3,3,2,43.675718937,-79.3175243078
3378,92,3,3,2,3,2,3,3,3,3,3,43.675722955,-79.565639408
2952,95,1,3,3,3,3,3,3,3,3,2,43.67573405,-79.551408627
2076,88,3,3,2,3,0,3,3,3,3,1,43.675830415,-79.393625247
1274,90,3,3,3,3,3,3,3,3,3,3,43.675852842,-79.319859319
1299,85,1,3,2,3,2,2,1,3,2,2,43.675879096,-79.373384913
2954,94,1,3,3,3,3,3,3,3,3,2,43.676012059,-79.553552325
1092,94,3,3,3,3,3,3,3,3,3,2,43.676210791,-79.409902417
557,89,2,3,3,3,2,1,3,3,2,3,43.6762420618,-79.4212198611
2953,94,1,3,3,3,3,3,3,3,3,2,43.676251271,-79.552119041
528,96,3,3,3,3,3,3,3,3,3,3,43.6763304427,-79.3597559522
67,95,3,3,3,3,3,3,3,3,3,1,43.6763328367,-79.4723721039
3194,89,1,3,3,3,3,3,3,3,3,1,43.676467695,-79.559152675
841,99,3,3,3,3,3,3,3,3,3,3,43.676576116,-79.40668972
2223,92,3,3,3,3,3,3,3,3,3,3,43.6765889645,-79.4963489577
750,99,3,3,3,3,3,3,3,3,3,3,43.676604561,-79.369716634
1161,88,2,3,3,3,3,3,3,3,3,3,43.6767157275,-79.303971101
663,82,1,3,3,3,1,1,1,1,1,3,43.676873305,-79.359171766
1163,88,3,3,2,3,3,3,3,3,3,2,43.6770057778,-79.3030883867
3520,80,1,3,3,3,0,0,0,0,0,2,43.6770075216,-79.3095598488
556,97,1,3,3,3,3,3,3,3,3,3,43.6770415384,-79.4134459783
3193,97,3,3,3,3,3,3,3,3,3,3,43.677126322,-79.556808045
2447,94,3,3,3,3,3,3,3,3,3,3,43.6771456368,-79.3445056015
493,92,1,3,3,3,3,3,3,3,3,2,43.677246214,-79.320512949
494,97,3,3,3,2,3,3,3,3,3,3,43.677485169,-79.320862391
718,94,3,3,3,3,3,3,3,3,3,3,43.677529504,-79.360355284
2224,98,3,3,3,3,3,3,3,3,3,3,43.677645305,-79.496723647
3192,90,3,3,3,3,3,3,3,3,3,3,43.677654113,-79.554781207
1162,95,3,3,3,3,3,3,3,3,3,3,43.6776882643,-79.3033656117
2707,89,2,2,3,3,3,3,3,3,3,2,43.677794407,-79.33048933
664,87,3,2,2,2,3,3,3,3,3,3,43.67785486,-79.358814152
3521,91,3,3,3,3,3,3,3,3,3,2,43.6778956947,-79.3088113763
665,78,2,2,2,1,3,3,3,3,3,2,43.67792102,-79.358920241
2708,87,3,3,3,3,1,1,1,1,1,3,43.677923833,-79.32992656
3191,89,3,3,3,3,1,3,3,3,3,3,43.6779875128,-79.5535461519
666,95,2,3,3,3,3,3,3,3,3,2,43.678047094,-79.35889862
719,96,3,3,3,3,3,3,3,3,3,3,43.678107418,-79.360783756
1166,83,2,2,2,3,3,3,3,1,3,2,43.67811527,-79.301776866
1168,89,2,3,3,3,3,3,3,3,3,3,43.678223,-79.300058207
2225,87,3,3,3,3,3,3,3,2,3,2,43.678224459,-79.49692804
3190,91,3,3,3,3,3,3,3,3,3,3,43.67822939,-79.5525004391
178,82,2,3,3,1,2,3,2,2,2,2,43.678231531,-79.440608667
1165,69,2,3,3,3,0,0,0,0,0,1,43.67824727,-79.302446163
3069,51,1,1,1,1,1,1,1,3,1,1,43.678247289,-79.440459346
3522,88,2,2,2,3,3,3,3,3,3,2,43.678280098,-79.31012923
1169,82,3,2,2,3,1,1,3,3,3,2,43.6783240562,-79.2996212727
836,78,2,2,2,2,3,0,3,3,1,3,43.6783605408,-79.3950701921
2132,90,3,3,3,1,3,3,3,3,3,2,43.678425033,-79.481889322
262,88,3,3,3,3,3,3,3,3,3,2,43.6784468398,-79.4962404033
1167,79,1,1,1,1,3,3,3,3,3,1,43.678459127,-79.301455802
3189,82,2,3,2,2,3,3,3,3,3,3,43.678668475,-79.550611679
2359,75,3,1,1,3,3,3,3,3,3,2,43.678673828,-79.438492917
353,85,3,2,3,3,1,3,3,3,3,1,43.6788050577,-79.3358716026
1170,84,3,3,2,3,1,1,3,1,1,3,43.6788159908,-79.2997075141
731,90,1,3,3,3,3,3,1,3,1,1,43.678845919,-79.347817824
895,81,3,3,2,3,1,3,3,3,3,3,43.6788601061,-79.3775615187
2310,89,1,3,3,3,3,3,3,3,3,3,43.678922769,-79.313487777
405,82,3,2,2,3,3,3,3,3,3,1,43.678997338,-79.321136292
1550,97,3,3,3,3,3,3,3,3,3,3,43.6790036577,-79.3612885228
1055,88,3,3,2,3,3,3,3,3,3,3,43.679065097,-79.391918658
669,91,3,3,2,3,3,1,3,3,3,2,43.679149479,-79.358578076
1171,88,3,2,2,3,3,3,3,3,3,2,43.679168172,-79.297693338
3188,86,3,3,3,3,1,3,3,3,3,3,43.679208785,-79.548319808
406,85,3,2,1,2,3,2,3,3,3,3,43.6792629925,-79.3201512401
1173,82,3,3,2,3,3,3,3,3,3,2,43.679343031,-79.295044635
1943,95,3,3,3,3,3,3,3,3,3,3,43.679355025,-79.398110045
668,89,3,3,3,3,3,3,3,3,3,3,43.679405327,-79.357835312
1172,86,1,2,2,3,3,3,3,3,3,2,43.679427643,-79.296686038
3067,76,1,3,2,1,3,1,3,1,3,2,43.6795067205,-79.4348853708
3038,75,1,1,2,2,3,3,3,3,3,1,43.6795294913,-79.4347109535
3037,89,2,3,2,3,3,3,3,3,3,2,43.679556649,-79.434507969
3036,88,3,3,2,2,3,3,3,3,3,2,43.679604386,-79.434318956
3068,68,1,1,1,1,3,3,3,3,3,1,43.67961435,-79.436448672
3035,76,3,2,2,1,3,3,3,3,3,2,43.679643941,-79.434130411
2286,86,3,2,2,3,3,2,3,3,3,2,43.6796722353,-79.4718686985
3034,84,1,3,2,3,2,3,3,3,3,2,43.679681068,-79.433946431
404,84,2,3,3,3,3,1,3,3,1,2,43.6797322246,-79.3217059206
2131,83,3,2,3,1,3,1,3,1,3,1,43.679793971,-79.482015693
2054,90,2,3,3,3,3,3,3,3,3,2,43.679807553,-79.430598338
2472,95,3,3,3,3,3,3,3,3,3,3,43.679893419,-79.388330017
495,99,3,3,3,3,3,3,3,3,3,3,43.679932553,-79.3224960568
671,78,1,3,2,2,3,2,3,3,3,2,43.680034034,-79.357751452
2053,85,3,3,3,3,2,2,2,3,2,2,43.6801785779,-79.4898358831
842,88,3,3,2,3,3,3,3,3,3,2,43.680228436,-79.298774503
1945,95,1,3,3,3,3,3,3,3,3,2,43.680275983,-79.399224134
1175,78,2,1,3,3,1,1,1,1,1,3,43.680340603,-79.28634129
227,82,3,3,1,3,3,3,3,3,3,2,43.680342384,-79.435548424
1765,88,2,2,3,3,3,1,1,3,1,3,43.680371012,-79.299397904
1176,81,2,2,2,3,1,2,1,1,1,3,43.680389257,-79.286121359
1946,91,3,3,3,3,3,3,3,3,3,3,43.680405146,-79.399282271
2311,78,3,1,1,3,3,1,1,3,2,1,43.680452804,-79.312253039
799,96,3,3,3,3,1,3,3,3,3,3,43.6804703998,-79.5529581707
3033,71,1,2,2,2,1,1,1,1,1,2,43.680489736,-79.430205433
1174,80,1,3,3,3,0,0,0,0,0,1,43.68051548,-79.292110495
3523,81,3,2,3,2,1,3,3,3,3,2,43.680516169,-79.310280727
394,98,3,3,3,3,3,2,3,3,3,3,43.680522919,-79.55416175
1947,94,3,3,3,3,3,3,3,3,3,1,43.680535547,-79.399334602
2013,91,3,1,3,3,3,3,3,2,3,3,43.680639688,-79.418058669
1904,96,2,3,3,3,3,3,3,3,3,3,43.6806469466,-79.5103162763
3032,94,3,3,3,3,1,1,1,3,1,3,43.6806801343,-79.4292316793
2012,90,2,3,2,3,1,1,3,3,3,3,43.680695002,-79.416986377
629,79,1,2,2,2,3,3,3,3,3,2,43.6807286698,-79.3371951618
3464,75,3,1,2,3,3,3,3,3,3,1,43.6807571729,-79.4354334131
529,93,3,3,2,1,3,3,3,3,3,N/A,43.680785833,-79.334088523
1296,94,1,3,3,3,3,3,3,3,3,3,43.6807933041,-79.4261720553
1948,92,3,3,3,3,3,3,3,3,3,2,43.680836511,-79.399471888
3031,94,3,3,3,3,3,3,3,3,3,3,43.68092861,-79.428209026
1949,93,1,3,3,3,3,3,3,3,3,1,43.680979699,-79.399528877
530,74,3,2,2,2,1,2,3,1,3,2,43.68105642,-79.333142397
284,54,3,1,2,3,1,1,1,1,1,1,43.681057003,-79.346091874
630,94,3,3,3,3,3,3,3,1,3,2,43.6811775403,-79.3372646974
48,79,3,1,3,3,1,1,1,3,3,1,43.6811825432,-79.5647387346
2400,85,3,3,3,3,3,2,3,3,3,2,43.6812020963,-79.4931053414
3030,88,3,3,3,2,3,3,3,3,3,3,43.681214437,-79.426611559
531,87,3,2,3,3,3,3,3,3,3,2,43.681226942,-79.329929684
3467,78,2,2,2,3,0,0,0,1,0,2,43.6812983085,-79.4909278516
2723,85,2,3,3,3,0,0,0,0,0,3,43.681345773,-79.418137332
3004,90,3,3,3,3,1,3,3,3,3,3,43.681366439,-79.540189362
1177,95,3,3,3,2,3,3,3,3,3,3,43.6814135656,-79.2831322282
3240,95,3,2,3,3,3,3,3,3,3,2,43.681590896,-79.334021189
1178,90,1,3,3,2,1,3,3,3,3,2,43.681735253,-79.281298195
1931,91,3,3,3,3,3,3,3,3,3,3,43.681860451,-79.428795617
2557,92,2,3,3,3,3,3,3,3,3,3,43.681900098,-79.405861723
1950,96,1,3,2,3,3,3,3,3,3,3,43.681922414,-79.399892991
1179,94,1,3,3,3,1,3,3,3,3,3,43.681930111,-79.280816489
1422,90,1,3,1,3,3,3,3,3,3,1,43.681930505,-79.511655476
1180,92,3,3,3,3,3,3,3,3,3,2,43.681968905,-79.2794672741
1932,86,3,3,3,3,3,3,3,3,3,2,43.681993157,-79.428841949
49,82,3,3,3,3,1,3,3,1,3,1,43.682026489,-79.565970029
3029,88,3,3,3,3,1,1,1,3,1,3,43.6820736311,-79.4253515948
3027,91,3,3,2,3,1,3,3,1,3,2,43.682089803,-79.422328611
1951,95,1,3,3,3,3,3,3,3,3,3,43.682091902,-79.399998365
1567,87,2,3,2,3,3,3,3,3,3,3,43.682095678,-79.400866283
3026,97,3,3,3,3,3,3,3,3,3,3,43.68215,-79.422013403
715,87,3,2,3,2,1,3,3,1,3,1,43.682156045,-79.5643051616
1181,96,1,3,2,3,3,3,3,3,3,3,43.6821685941,-79.2802892859
2725,88,1,3,3,2,3,3,3,3,3,2,43.682181393,-79.419497914
3481,87,1,2,3,3,3,3,3,3,3,1,43.682227677,-79.47249628
1952,92,1,2,1,3,3,3,3,3,3,3,43.682245793,-79.400095977
2724,97,3,3,2,3,3,3,3,3,3,3,43.682302793,-79.418485676
2014,79,3,1,2,2,3,3,3,3,3,1,43.682380018,-79.417661578
357,58,1,2,2,3,3,2,3,1,1,1,43.682454983,-79.425041007
532,85,1,3,2,3,3,3,3,3,3,2,43.6824639351,-79.3265605311
358,54,1,2,2,3,1,1,1,1,1,1,43.682584046,-79.425180892
1423,93,1,3,3,3,3,3,3,3,3,3,43.682596017,-79.512861413
139,91,3,3,3,3,3,3,3,3,3,3,43.682606824,-79.475496625
1123,81,3,2,2,1,1,3,1,3,3,2,43.682622252,-79.305233621
1953,90,3,3,3,3,3,3,3,3,3,2,43.682688955,-79.400601618
672,99,3,3,3,3,3,3,3,3,3,3,43.682860253,-79.357706655
2558,99,1,3,3,3,3,3,3,3,3,3,43.682871103,-79.406514542
73,81,2,2,3,3,0,0,1,0,0,2,43.682986595,-79.311994302
2312,77,1,1,2,3,3,3,3,3,3,2,43.683069933,-79.303474146
3025,69,1,2,1,2,3,3,1,1,1,2,43.6830936206,-79.4174370824
3063,81,3,2,2,1,1,3,3,3,3,1,43.6831377116,-79.4805570748
184,88,1,3,2,3,0,3,0,3,3,3,43.6831736405,-79.3030579348
138,80,2,3,3,3,1,1,1,3,1,2,43.683178102,-79.4735022306
533,97,1,3,3,3,3,3,3,3,3,2,43.6831806444,-79.3230461793
3064,85,3,3,2,3,1,3,3,3,3,1,43.6831820527,-79.4807822687
228,55,1,1,1,1,1,1,1,1,1,1,43.683241796,-79.437382923
1424,88,3,2,3,2,1,1,3,3,1,3,43.683261189,-79.512454519
137,87,3,3,3,3,1,1,1,1,1,3,43.6832687554,-79.4730881792
673,94,1,3,3,3,3,3,3,3,3,2,43.683273425,-79.357525834
2279,17,2,0,0,0,0,0,0,0,0,0,43.6833549123,-79.4823636932
1954,92,1,3,3,3,3,3,3,3,3,3,43.683382066,-79.39971924
2287,86,3,3,3,3,1,1,1,3,1,3,43.683484114,-79.47262798
179,68,2,3,1,3,3,3,3,3,3,1,43.6834994432,-79.4433736309
2914,95,3,3,3,3,3,3,3,3,3,2,43.683502319,-79.411166001
2278,91,1,3,2,3,3,3,3,3,3,3,43.6835075066,-79.4830125811
2313,75,3,3,2,3,1,1,1,1,1,N/A,43.683540664,-79.303119349
378,100,3,3,3,3,3,3,3,3,3,3,43.683582922,-79.400753772
2726,87,3,3,2,2,1,3,3,3,3,1,43.683647113,-79.421464138
3305,93,1,3,2,3,1,3,3,3,3,2,43.6836537858,-79.5686665938
2727,95,3,3,3,3,3,3,3,3,3,3,43.683716315,-79.420895395
894,93,3,3,2,3,3,3,3,3,3,3,43.6837517328,-79.4873082917
2511,54,2,1,1,3,1,1,1,1,2,1,43.683765055,-79.391818533
2539,98,3,3,3,3,3,3,3,3,3,3,43.6837870806,-79.5263097197
2728,93,3,2,2,3,3,3,3,3,3,3,43.683788168,-79.421574872
893,89,3,2,3,3,3,3,3,3,3,3,43.6838042523,-79.4870901288
3221,90,2,3,3,3,1,1,1,1,1,2,43.683860199,-79.419522045
3024,100,3,3,3,3,3,3,3,3,3,3,43.683892245,-79.412785124
3458,87,3,3,3,3,1,1,1,3,1,2,43.6839132294,-79.276016525
3550,66,2,2,2,3,1,3,3,2,3,2,43.683920089,-79.443972936
3222,87,3,3,3,3,1,1,1,1,1,3,43.683958362,-79.419578031
3551,81,1,3,2,3,3,3,3,3,3,2,43.683961366,-79.443796242
811,97,3,3,2,3,3,3,3,3,3,3,43.6839794618,-79.5249462549
2729,88,3,3,3,3,3,3,3,3,3,3,43.684046193,-79.420909981
3489,85,1,2,2,3,1,3,3,3,1,2,43.6840527547,-79.565694704
2015,96,1,3,3,3,3,3,3,3,3,2,43.684079798,-79.419060506
2428,74,1,3,2,1,3,3,3,0,3,1,43.6841175176,-79.4901133779
2730,97,3,3,3,3,2,2,1,3,3,3,43.684187125,-79.420961416
3224,85,1,3,3,3,3,3,3,3,3,2,43.684194607,-79.420388962
3384,89,3,2,3,3,1,3,3,3,3,3,43.684216417,-79.515234861
2760,92,3,3,3,3,3,3,3,3,3,3,43.684216555,-79.421720303
3023,89,1,3,2,3,1,3,1,1,1,2,43.6842405143,-79.4116176413
3022,79,1,3,3,3,1,1,1,3,1,2,43.684313363,-79.4114493944
2731,79,3,2,3,1,1,1,1,1,1,2,43.684372523,-79.421091966
3058,71,2,3,3,2,0,0,0,0,0,2,43.6844140268,-79.4441626996
3543,85,2,2,2,3,1,3,3,3,1,2,43.6844296831,-79.4244100118
3225,68,3,1,2,1,1,1,1,1,1,1,43.684456938,-79.420554524
1993,92,3,2,3,3,2,3,3,3,3,2,43.684495214,-79.4010047716
3226,96,3,3,3,3,3,3,3,3,3,3,43.684523084,-79.420528148
3529,89,2,2,3,3,3,3,3,3,3,2,43.68453315,-79.391046883
2016,83,2,2,2,2,1,3,3,2,3,2,43.684537335,-79.419198564
2761,96,3,3,3,3,3,3,3,3,3,3,43.684541083,-79.4218295295
3383,95,1,3,3,3,3,3,3,3,3,3,43.6846591865,-79.5139674087
2183,85,2,3,3,2,3,3,3,3,3,2,43.684672949,-79.391651748
2762,82,3,2,2,3,3,3,3,3,3,2,43.6846976154,-79.4212142152
2017,93,1,3,3,3,3,3,3,3,3,2,43.684752704,-79.419315115
2314,37,1,0,0,0,0,0,0,0,0,0,43.684753015,-79.295439716
3059,70,1,3,1,3,1,1,1,1,1,2,43.684753041,-79.44430348
2763,91,1,3,3,3,3,3,3,3,3,1,43.6847713094,-79.4220013405
3223,86,3,3,2,3,3,3,3,3,3,3,43.684774342,-79.419948444
2018,92,1,3,2,3,3,3,3,3,3,3,43.684954011,-79.419453325
2628,95,3,3,3,3,3,3,3,3,3,3,43.685070585,-79.342353617
3060,75,1,2,2,2,1,1,1,1,1,2,43.6850733378,-79.4444390829
3021,94,3,3,3,3,3,3,3,3,3,2,43.685073908,-79.410731333
2019,84,3,3,3,3,3,3,3,3,3,2,43.685092038,-79.419507485
2559,91,3,3,2,3,3,3,3,3,3,3,43.685105294,-79.407284173
2764,87,1,3,2,2,1,2,3,3,1,2,43.6851205,-79.4220842022
3382,82,3,2,3,3,1,1,3,3,1,1,43.6851596052,-79.5132533497
2288,90,3,3,3,3,1,3,3,1,3,3,43.6852027007,-79.4736170741
3061,75,3,3,3,3,3,3,0,0,0,2,43.6852037341,-79.4451995496
810,94,2,3,3,3,1,3,3,3,3,3,43.6852100383,-79.5218137723
2945,90,1,3,3,3,3,3,3,3,3,2,43.685217464,-79.412974276
809,78,3,2,3,3,1,1,1,3,1,1,43.6852405955,-79.5206409439
2765,84,2,3,2,3,3,3,3,3,3,1,43.6852816558,-79.4214805107
2489,85,3,1,3,3,2,3,3,2,3,1,43.6853017026,-79.418858111
2649,99,3,3,3,3,3,3,3,3,3,3,43.6853118353,-79.4144239839
2950,93,3,3,3,3,3,3,3,3,3,1,43.6853486337,-79.4067397267
2024,80,1,2,2,2,1,3,3,1,3,2,43.685357359,-79.419609008
3062,88,1,3,2,3,3,3,3,3,3,2,43.6853681994,-79.4445572925
3020,86,2,2,2,3,1,1,1,3,3,3,43.685428165,-79.409063969
3227,86,3,3,2,3,3,3,3,1,3,3,43.685440312,-79.420922917
1182,88,3,3,3,3,3,3,3,3,3,3,43.685487692,-79.27497005
2766,92,3,3,3,3,1,3,3,3,3,2,43.6855290809,-79.4222487062
2025,90,1,3,1,3,3,3,3,3,3,3,43.6855675188,-79.4196915676
3065,57,1,2,2,2,1,1,1,3,1,2,43.6855999673,-79.486207625
2020,83,1,3,2,3,3,3,3,3,3,2,43.6856480126,-79.4188899965
362,87,3,3,3,3,1,1,3,1,3,2,43.6856691737,-79.4040338654
2486,89,3,3,2,3,3,3,3,3,3,2,43.685675216,-79.416929405
3019,92,2,3,2,3,3,3,3,3,3,2,43.685713025,-79.407513555
3066,59,2,1,3,3,3,3,3,1,3,1,43.6857167173,-79.4863999882
